tweet_id,text,expanded_urls,rating_out_of_10,name,source_name,source_location,time,date,stage,favorite_count,retweet_count
675820929667219457,Here's a handful of sleepy puppers. All look unaware of their surroundings. Lousy guard dogs. Still cute tho 11/10s https://t.co/lyXX3v5j4s,https://twitter.com/dog_rates/status/675820929667219457/photo/1,11,None,Twitter for iPhone,http://twitter.com/download/iphone,23:34:00,2015-12-12,Not recorded,982,220
675798442703122432,This is Bernie. He just touched a boob for the first time. 10/10 https://t.co/whQKMygnK6,https://twitter.com/dog_rates/status/675798442703122432/photo/1,10,Bernie,Twitter for iPhone,http://twitter.com/download/iphone,22:04:39,2015-12-12,Not recorded,9580,3155
675781562965868544,Say hello to Buddah. He was Waldo for Halloween. 11/10 https://t.co/DVAqAnb624,https://twitter.com/dog_rates/status/675781562965868544/photo/1,11,Buddah,Twitter for iPhone,http://twitter.com/download/iphone,20:57:34,2015-12-12,Not recorded,1497,429
675740360753160193,Here's a pupper licking in slow motion. 12/10 please enjoy https://t.co/AUJi8ujxw9,https://twitter.com/dog_rates/status/675740360753160193/video/1,12,None,Twitter for iPhone,http://twitter.com/download/iphone,18:13:51,2015-12-12,pupper,1095,309
675710890956750848,This is Lenny. He was just told that he couldn't explore the fish tank. 12/10 smh all that work for nothing https://t.co/JWi6YrpiO1,"https://twitter.com/dog_rates/status/675710890956750848/photo/1,https://twitter.com/dog_rates/status/675710890956750848/photo/1",12,Lenny,Twitter for iPhone,http://twitter.com/download/iphone,16:16:45,2015-12-12,Not recorded,1744,752
675706639471788032,This is a Sizzlin Menorah spaniel from Brooklyn named Wylie. Lovable eyes. Chiller as hell. 10/10 and I'm out.. poof https://t.co/7E0AiJXPmI,https://twitter.com/dog_rates/status/675706639471788032/photo/1,10,a,Twitter for iPhone,http://twitter.com/download/iphone,15:59:51,2015-12-12,Not recorded,603,88
675534494439489536,Seriously guys?! Only send in dogs. I only rate dogs. This is a baby black bear... 11/10 https://t.co/H7kpabTfLj,https://twitter.com/dog_rates/status/675534494439489536/photo/1,11,a,Twitter for iPhone,http://twitter.com/download/iphone,04:35:48,2015-12-12,Not recorded,1715,376
675531475945709568,This is Ellie AKA Queen Slayer of the Orbs. Very self-motivated. Great yard. Rad foliage. 10/10 would pet diligently https://t.co/c9jmg3Xtzn,https://twitter.com/dog_rates/status/675531475945709568/photo/1,10,Ellie,Twitter for iPhone,http://twitter.com/download/iphone,04:23:49,2015-12-12,Not recorded,1100,347
675522403582218240,Meet Sammy. He's a Motorola Firefox. Hat under hoodie (must be a half-decent up and coming white rapper) 10/10 https://t.co/rO2zxf0OQ0,https://twitter.com/dog_rates/status/675522403582218240/photo/1,10,Sammy,Twitter for iPhone,http://twitter.com/download/iphone,03:47:46,2015-12-12,Not recorded,966,258
675517828909424640,12/10 stay woke https://t.co/XDiQw4Akiw,https://twitter.com/dog_rates/status/675517828909424640/photo/1,12,None,Twitter for iPhone,http://twitter.com/download/iphone,03:29:35,2015-12-12,Not recorded,1196,427
675501075957489664,"I shall call him squishy and he shall be mine, and he shall be my squishy. 13/10 https://t.co/WId5lxNdPH",https://twitter.com/dog_rates/status/675501075957489664/photo/1,13,None,Twitter for iPhone,http://twitter.com/download/iphone,02:23:01,2015-12-12,Not recorded,15998,5388
675497103322386432,Meet Reggie. He's going for the world record. Must concentrate. Focus up pup. 11/10 we all believe in you Reggie https://t.co/h3AWz4AzuC,https://twitter.com/dog_rates/status/675497103322386432/photo/1,11,Reggie,Twitter for iPhone,http://twitter.com/download/iphone,02:07:14,2015-12-12,Not recorded,2904,1185
675489971617296384,RT until we find this dog. Clearly a cool dog (front leg relaxed out window). Looks to be a superb driver. 10/10 https://t.co/MnTrKaQ8Wn,https://twitter.com/dog_rates/status/675489971617296384/photo/1,10,None,Twitter for iPhone,http://twitter.com/download/iphone,01:38:53,2015-12-12,Not recorded,1191,546
675483430902214656,Rare shielded battle dog here. Very happy about abundance of lettuce. Painfully slow fetcher. Still petable. 5/10 https://t.co/C3tlKVq7eO,https://twitter.com/dog_rates/status/675483430902214656/photo/1,5,None,Twitter for iPhone,http://twitter.com/download/iphone,01:12:54,2015-12-12,Not recorded,1709,889
675432746517426176,Happy Friday. Here's some golden puppers. 12/10 for all https://t.co/wNkqAED6lG,"https://twitter.com/dog_rates/status/675432746517426176/photo/1,https://twitter.com/dog_rates/status/675432746517426176/photo/1,https://twitter.com/dog_rates/status/675432746517426176/photo/1",12,None,Twitter for iPhone,http://twitter.com/download/iphone,21:51:30,2015-12-11,Not recorded,1405,527
675372240448454658,"The tail alone is 13/10. Great dog, better owner https://t.co/IyAXinfyju",https://twitter.com/dog_rates/status/675372240448454658/photo/1,13,None,Twitter for iPhone,http://twitter.com/download/iphone,17:51:04,2015-12-11,Not recorded,1566,477
675362609739206656,This is Daisy. She loves that shoe. Still no seat belt. Super churlish. 12/10 the dogs are killing it today https://t.co/cZlkvgRPdn,https://twitter.com/dog_rates/status/675362609739206656/photo/1,12,Daisy,Twitter for iPhone,http://twitter.com/download/iphone,17:12:48,2015-12-11,Not recorded,982,204
675354435921575936,Everyone needs to watch this. 13/10 https://t.co/Bb3xnpsWBC,https://twitter.com/dog_rates/status/675354435921575936/video/1,13,None,Twitter Web Client,http://twitter.com,16:40:19,2015-12-11,Not recorded,30193,15355
675334060156301312,Good morning here's a grass pupper. 12/10 https://t.co/2d68FmWGGs,"https://twitter.com/dog_rates/status/675334060156301312/photo/1,https://twitter.com/dog_rates/status/675334060156301312/photo/1",12,None,Twitter for iPhone,http://twitter.com/download/iphone,15:19:21,2015-12-11,pupper,2559,1181
675166823650848770,This is Arnold. He broke his leg saving a handicapped child from a forest fire. True hero. 10/10 inspirational dog https://t.co/bijCeHeX4C,https://twitter.com/dog_rates/status/675166823650848770/photo/1,10,Arnold,Twitter for iPhone,http://twitter.com/download/iphone,04:14:49,2015-12-11,Not recorded,3284,1436
675153376133427200,What kind of person sends in a picture without a dog in it? 1/10 just because that's a nice table https://t.co/RDXCfk8hK0,https://twitter.com/dog_rates/status/675153376133427200/photo/1,1,None,Twitter for iPhone,http://twitter.com/download/iphone,03:21:23,2015-12-11,Not recorded,5770,2342
675149409102012420,holy shit 12/10 https://t.co/p6O8X93bTQ,https://twitter.com/dog_rates/status/675149409102012420/photo/1,12,None,Twitter for iPhone,http://twitter.com/download/iphone,03:05:37,2015-12-11,Not recorded,3458,1557
675147105808306176,When you're presenting a group project and the 4th guy tells the teacher that he did all the work. 10/10 https://t.co/f50mbB4UWS,https://twitter.com/dog_rates/status/675147105808306176/photo/1,10,None,Twitter for iPhone,http://twitter.com/download/iphone,02:56:28,2015-12-11,Not recorded,869,211
675146535592706048,This is Coops. He's yelling at the carpet. Not very productive Coops. 7/10 https://t.co/Uz52oYnHzF,https://twitter.com/dog_rates/status/675146535592706048/photo/1,7,Coops,Twitter for iPhone,http://twitter.com/download/iphone,02:54:12,2015-12-11,Not recorded,1091,266
675145476954566656,What an honor. 3 dogs here. Blond one is clearly a gymnast. Other two just confused. Very nifty pups. 9/10 for all https://t.co/YDgstgIDGs,https://twitter.com/dog_rates/status/675145476954566656/photo/1,9,None,Twitter for iPhone,http://twitter.com/download/iphone,02:49:59,2015-12-11,Not recorded,1970,818
675135153782571009,This is Steven. He got locked outside. Damn it Steven. 5/10 nice grill tho https://t.co/zf7Sxxjfp3,https://twitter.com/dog_rates/status/675135153782571009/photo/1,5,Steven,Twitter for iPhone,http://twitter.com/download/iphone,02:08:58,2015-12-11,Not recorded,1203,429
675113801096802304,Meet Zuzu. He just graduated college. Astute pupper. Needs 2 leashes to contain him. Wasn't ready for the pic. 10/10 https://t.co/2H5SKmk0k7,https://twitter.com/dog_rates/status/675113801096802304/photo/1,10,Zuzu,Twitter for iPhone,http://twitter.com/download/iphone,00:44:07,2015-12-11,pupper,1796,714
675111688094527488,Say hello to Oliver. He thought what was inside the pillow should be outside the pillow. Blurry since birth. 8/10 https://t.co/lFU9W31Fg9,https://twitter.com/dog_rates/status/675111688094527488/photo/1,8,Oliver,Twitter for iPhone,http://twitter.com/download/iphone,00:35:44,2015-12-11,Not recorded,887,223
675109292475830276,C'mon guys. We've been over this. We only rate dogs. This is a cow. Please only submit dogs. Thank you...... 9/10 https://t.co/WjcELNEqN2,https://twitter.com/dog_rates/status/675109292475830276/photo/1,9,a,Twitter for iPhone,http://twitter.com/download/iphone,00:26:12,2015-12-11,Not recorded,2589,1031
675047298674663426,This is a fluffy albino Bacardi Columbia mix. Excellent at the tweets. 11/10 would hug gently https://t.co/diboDRUuEI,https://twitter.com/dog_rates/status/675047298674663426/photo/1,11,a,Twitter for iPhone,http://twitter.com/download/iphone,20:19:52,2015-12-10,Not recorded,973,292
675015141583413248,Meet Moe. He's a golden Fetty Woof. Doesn't respect the authorities. Might own a motorhome? 10/10 revolutionary pup https://t.co/JAncIdNp8G,https://twitter.com/dog_rates/status/675015141583413248/photo/1,10,Moe,Twitter for iPhone,http://twitter.com/download/iphone,18:12:05,2015-12-10,Not recorded,2498,1084
675006312288268288,Say hello to Mollie. This pic was taken after she bet all her toys on Ronda Rousey. 10/10 hang in there pupper https://t.co/QMmAqA9VqO,https://twitter.com/dog_rates/status/675006312288268288/photo/1,10,Mollie,Twitter for iPhone,http://twitter.com/download/iphone,17:37:00,2015-12-10,pupper,903,206
675003128568291329,Meet Laela. She's adorable. Magnificent eyes. But I don't see a seat belt. Insubordinate.. and churlish. Still 12/10 https://t.co/pCGDgLkLo6,"https://twitter.com/dog_rates/status/675003128568291329/photo/1,https://twitter.com/dog_rates/status/675003128568291329/photo/1",12,Laela,Twitter for iPhone,http://twitter.com/download/iphone,17:24:21,2015-12-10,Not recorded,1437,427
674805413498527744,"When your entire life is crumbling before you and you're trying really hard to hold your shit together.
10/10 https://t.co/vqFkgYPCW8",https://twitter.com/dog_rates/status/674805413498527744/video/1,10,None,Twitter for iPhone,http://twitter.com/download/iphone,04:18:42,2015-12-10,Not recorded,787,329
674800520222154752,This is Tedders. He broke his leg saving babies from the Pompeii eruption. 11/10 where's his Purple Heart? @POTUS https://t.co/cMI2AcLm4B,https://twitter.com/dog_rates/status/674800520222154752/photo/1,11,Tedders,Twitter for iPhone,http://twitter.com/download/iphone,03:59:15,2015-12-10,Not recorded,2772,778
674790488185167872,ER... MER... GERD 13/10 https://t.co/L1puJISV1a,https://twitter.com/dog_rates/status/674790488185167872/photo/1,13,None,Twitter for iPhone,http://twitter.com/download/iphone,03:19:24,2015-12-10,Not recorded,1020,227
674788554665512960,Say hello to Maggie. She's a Western Septic Downy. Pretends to be Mexican. Great hardwood flooring. 9/10 https://t.co/P3ElQ2wsjb,https://twitter.com/dog_rates/status/674788554665512960/photo/1,9,Maggie,Twitter for iPhone,http://twitter.com/download/iphone,03:11:43,2015-12-10,Not recorded,741,188
674781762103414784,Bedazzled pup here. Fashionable af. Super yellow. Looks hella fluffy. Webbed paws for efficient fetching. 8/10 https://t.co/ot8yMUGodj,https://twitter.com/dog_rates/status/674781762103414784/photo/1,8,None,Twitter for iPhone,http://twitter.com/download/iphone,02:44:43,2015-12-10,Not recorded,1848,1089
674774481756377088,This is Superpup. His head isn't proportional to his body. Has yet to serve any justice. 11/10 maybe one day pupper https://t.co/gxIFgg8ktm,https://twitter.com/dog_rates/status/674774481756377088/photo/1,11,Superpup,Twitter for iPhone,http://twitter.com/download/iphone,02:15:47,2015-12-10,pupper,1017,429
674767892831932416,This pup was carefully tossed to make it look like she's riding that horse. I have no words this is fabulous. 12/10 https://t.co/Bob33W4sfD,https://twitter.com/dog_rates/status/674767892831932416/photo/1,12,None,Twitter for iPhone,http://twitter.com/download/iphone,01:49:36,2015-12-10,Not recorded,1676,714
674764817387900928,These two pups are masters of camouflage. Very dedicated to the craft. Both must've spent decades practicing. 10/10s https://t.co/RBiQ8hPqwr,"https://twitter.com/dog_rates/status/674764817387900928/photo/1,https://twitter.com/dog_rates/status/674764817387900928/photo/1",10,None,Twitter for iPhone,http://twitter.com/download/iphone,01:37:23,2015-12-10,Not recorded,722,209
674752233200820224,Everyone please just appreciate how perfect these two photos are. 12/10 for both https://t.co/rLf7asnHxO,"https://twitter.com/dog_rates/status/674752233200820224/photo/1,https://twitter.com/dog_rates/status/674752233200820224/photo/1",12,None,Twitter for iPhone,http://twitter.com/download/iphone,00:47:23,2015-12-10,Not recorded,1350,420
674743008475090944,This is Sophie. She just saw a spider. 10/10 don't just stand there Sophie https://t.co/VagYftZccT,https://twitter.com/dog_rates/status/674743008475090944/photo/1,10,Sophie,Twitter for iPhone,http://twitter.com/download/iphone,00:10:43,2015-12-10,Not recorded,1293,493
674739953134403584,"""🎶 DO YOU BELIEVE IN LIFE AFTER LOVE 🎶""
11/10 https://t.co/URNs5zFskc",https://twitter.com/dog_rates/status/674739953134403584/photo/1,11,None,Twitter for iPhone,http://twitter.com/download/iphone,23:58:35,2015-12-09,Not recorded,1004,346
674737130913071104,Meet Rufio. He is unaware of the pink legless pupper wrapped around him. Might want to get that checked 10/10 &amp; 4/10 https://t.co/KNfLnYPmYh,https://twitter.com/dog_rates/status/674737130913071104/photo/1,10,Rufio,Twitter for iPhone,http://twitter.com/download/iphone,23:47:22,2015-12-09,pupper,597,81
674690135443775488,Meet Patrick. He's an exotic pup. Jumps great distances for a dog. Always gets injured when I toss him a ball. 3/10 https://t.co/Unz1uNrOzo,https://twitter.com/dog_rates/status/674690135443775488/photo/1,3,Patrick,Twitter for iPhone,http://twitter.com/download/iphone,20:40:38,2015-12-09,Not recorded,1058,431
674670581682434048,Meet Jeb &amp; Bush. Jeb is somehow stuck in that fence and Bush won't stop whispering sweet nothings in his ear. 9/10s https://t.co/NRNExUy9Hm,https://twitter.com/dog_rates/status/674670581682434048/photo/1,9,Jeb,Twitter for iPhone,http://twitter.com/download/iphone,19:22:56,2015-12-09,Not recorded,1497,592
674664755118911488,This is Rodman. He's getting destroyed by the surfs. Valiant effort though. 10/10 better than most puppers probably https://t.co/S8wCLemrNb,https://twitter.com/dog_rates/status/674664755118911488/photo/1,10,Rodman,Twitter for iPhone,http://twitter.com/download/iphone,18:59:46,2015-12-09,Not recorded,841,218
674646392044941312,Two gorgeous dogs here. Little waddling dog is a rebel. Refuses to look at camera. Must be a preteen. 5/10 &amp; 8/10 https://t.co/YPfw7oahbD,https://twitter.com/dog_rates/status/674646392044941312/photo/1,5,None,Twitter for iPhone,http://twitter.com/download/iphone,17:46:48,2015-12-09,Not recorded,1320,441
674644256330530816,When you see sophomores in high school driving. 11/10 https://t.co/m6aC8d1Kzp,https://twitter.com/dog_rates/status/674644256330530816/photo/1,11,None,Twitter for iPhone,http://twitter.com/download/iphone,17:38:19,2015-12-09,Not recorded,957,255
674638615994089473,This pupper is fed up with being tickled. 12/10 I'm currently working on an elaborate heist to steal this dog https://t.co/F33n1hy3LL,https://twitter.com/dog_rates/status/674638615994089473/photo/1,12,None,Twitter for iPhone,http://twitter.com/download/iphone,17:15:54,2015-12-09,pupper,1550,537
674632714662858753,Rare submerged pup here. Holds breath for a long time. Frowning because that spoon ignores him. 5/10 would still pet https://t.co/EJzzNHE8bE,https://twitter.com/dog_rates/status/674632714662858753/photo/1,5,None,Twitter for iPhone,http://twitter.com/download/iphone,16:52:27,2015-12-09,Not recorded,1385,522
674468880899788800,This is Louis. He thinks he's flying. 13/10 this is a legendary pup https://t.co/6d9WziPXmx,"https://twitter.com/dog_rates/status/674468880899788800/photo/1,https://twitter.com/dog_rates/status/674468880899788800/photo/1",13,Louis,Twitter for iPhone,http://twitter.com/download/iphone,06:01:26,2015-12-09,Not recorded,5749,1851
674447403907457024,This pupper just wants a belly rub. This pupper has nothing to do w the tree being sideways now. 10/10 good pupper https://t.co/AyJ7Ohk71f,https://twitter.com/dog_rates/status/674447403907457024/photo/1,10,None,Twitter for iPhone,http://twitter.com/download/iphone,04:36:06,2015-12-09,pupper,980,324
674436901579923456,Meet Bailey. She plays with her food. Very childish. Doesn't even need a battle helmet smh. Still cute though. 9/10 https://t.co/CLEOjxhTEx,https://twitter.com/dog_rates/status/674436901579923456/photo/1,9,Bailey,Twitter for iPhone,http://twitter.com/download/iphone,03:54:22,2015-12-09,Not recorded,1024,357
674422304705744896,This is Ava. She doesn't understand flowers. 12/10 would caress firmly https://t.co/BxTJAFSIgk,https://twitter.com/dog_rates/status/674422304705744896/photo/1,12,Ava,Twitter for iPhone,http://twitter.com/download/iphone,02:56:22,2015-12-09,Not recorded,1327,491
674416750885273600,This is Jonah. He's a Stinted Fisher Price. Enjoys chewing on his miniature RipStik. 10/10 very upbeat fellow https://t.co/7qjXy1uUYY,https://twitter.com/dog_rates/status/674416750885273600/photo/1,10,Jonah,Twitter for iPhone,http://twitter.com/download/iphone,02:34:18,2015-12-09,Not recorded,637,124
674410619106390016,This is Lenny. He wants to be a sprinkler. 10/10 you got this Lenny https://t.co/CZ0YaB40Hn,https://twitter.com/dog_rates/status/674410619106390016/photo/1,10,Lenny,Twitter for iPhone,http://twitter.com/download/iphone,02:09:56,2015-12-09,Not recorded,1107,420
674394782723014656,This is Gary. He's a hide and seek champion. Second only to Kony. 8/10 Gary has a gift https://t.co/cAlB4XCcsi,https://twitter.com/dog_rates/status/674394782723014656/photo/1,8,Gary,Twitter for iPhone,http://twitter.com/download/iphone,01:07:00,2015-12-09,Not recorded,1381,518
674372068062928900,Meet Chesney. On the outside he stays calm &amp; collected. On the inside he's having a complete mental breakdown. 10/10 https://t.co/G4m0TFY9uc,https://twitter.com/dog_rates/status/674372068062928900/photo/1,10,Chesney,Twitter for iPhone,http://twitter.com/download/iphone,23:36:44,2015-12-08,Not recorded,795,288
674318007229923329,This is Lennon. He's in quite the predicament. 8/10 hang in there pupper https://t.co/7mf8XXPAZv,https://twitter.com/dog_rates/status/674318007229923329/photo/1,8,Lennon,Twitter for iPhone,http://twitter.com/download/iphone,20:01:55,2015-12-08,pupper,1301,468
674307341513269249,This is life-changing. 12/10 https://t.co/SroTpI6psB,https://vine.co/v/i7nWzrenw5h,12,life,Vine - Make a Scene,http://vine.co,19:19:32,2015-12-08,Not recorded,10463,6283
674291837063053312,This is Kenny. He just wants to be included in the happenings. 11/10 https://t.co/2S6oye3XqK,https://twitter.com/dog_rates/status/674291837063053312/photo/1,11,Kenny,Twitter for iPhone,http://twitter.com/download/iphone,18:17:56,2015-12-08,Not recorded,13569,5328
674271431610523648,"""AT DAWN, WE RIDE""
10/10 for both dogs https://t.co/3aXX6wH6it",https://twitter.com/dog_rates/status/674271431610523648/photo/1,10,None,Twitter for iPhone,http://twitter.com/download/iphone,16:56:51,2015-12-08,Not recorded,1438,669
674269164442398721,"This is Bob. He's a Juniper Fitzsimmons. His body is 2, but his face is 85. Always looks miserable. Nice stool. 8/10 https://t.co/vYe9RlVz2N",https://twitter.com/dog_rates/status/674269164442398721/photo/1,8,Bob,Twitter for iPhone,http://twitter.com/download/iphone,16:47:50,2015-12-08,Not recorded,844,209
674265582246694913,This is Henry. He's a shit dog. Short pointy ears. Leaves trail of pee. Not fluffy. Doesn't come when called. 2/10 https://t.co/Pu9RhfHDEQ,https://twitter.com/dog_rates/status/674265582246694913/photo/1,2,Henry,Twitter for iPhone,http://twitter.com/download/iphone,16:33:36,2015-12-08,Not recorded,1507,767
674262580978937856,This is Gus. He's super stoked about being an elephant. Couldn't be happier. 9/10 for elephant pupper https://t.co/gJS1qU0jP7,https://twitter.com/dog_rates/status/674262580978937856/photo/1,9,Gus,Twitter for iPhone,http://twitter.com/download/iphone,16:21:41,2015-12-08,pupper,1213,410
674255168825880576,Say hello to Bobbay. He's a marshmallow wizard. 10/10 https://t.co/r6LZN1o1Gx,https://twitter.com/dog_rates/status/674255168825880576/photo/1,10,Bobbay,Twitter for iPhone,http://twitter.com/download/iphone,15:52:13,2015-12-08,Not recorded,1341,492
674082852460433408,This is a Sagitariot Baklava mix. Loves her new hat. 11/10 radiant pup https://t.co/Bko5kFJYUU,https://twitter.com/dog_rates/status/674082852460433408/photo/1,11,a,Twitter for iPhone,http://twitter.com/download/iphone,04:27:30,2015-12-08,Not recorded,706,149
674075285688614912,Say hello to Mitch. He thinks that's a hat. Nobody has told him yet. 11/10 please no one tell him https://t.co/7jOPktauh4,https://twitter.com/dog_rates/status/674075285688614912/photo/1,11,Mitch,Twitter for iPhone,http://twitter.com/download/iphone,03:57:26,2015-12-08,Not recorded,920,257
674063288070742018,This is Earl. Earl is lost. Someone help Earl. He has no tags. Just trying to get home. 5/10 hang in there Earl https://t.co/1ZbfqAVDg6,https://twitter.com/dog_rates/status/674063288070742018/photo/1,5,Earl,Twitter for iPhone,http://twitter.com/download/iphone,03:09:46,2015-12-08,Not recorded,5891,1978
674053186244734976,"This is Stanley. Yes he is aware of the spoon's presence, he just doesn't know what he should do about it. 10/10 https://t.co/gQAMg5ypW5",https://twitter.com/dog_rates/status/674053186244734976/photo/1,10,Stanley,Twitter for iPhone,http://twitter.com/download/iphone,02:29:37,2015-12-08,Not recorded,3043,1177
674051556661161984,This is Lucy. She knits. Specializes in toboggans. 10/10 I'd buy a toboggan from Lucy https://t.co/YE2XDHy4Yk,https://twitter.com/dog_rates/status/674051556661161984/photo/1,10,Lucy,Twitter for iPhone,http://twitter.com/download/iphone,02:23:09,2015-12-08,Not recorded,1338,446
674045139690631169,Herd of wild dogs here. Not sure what they're trying to do. No real goals in life. 3/10 find your purpose puppers https://t.co/t5ih0VrK02,https://twitter.com/dog_rates/status/674045139690631169/photo/1,3,None,Twitter for iPhone,http://twitter.com/download/iphone,01:57:39,2015-12-08,Not recorded,1299,581
674042553264685056,Yea I can't handle the cuteness anymore. Curls for days. 12/10 for all https://t.co/sAI6gCGZYX,https://twitter.com/dog_rates/status/674042553264685056/photo/1,12,None,Twitter for iPhone,http://twitter.com/download/iphone,01:47:22,2015-12-08,Not recorded,658,115
674038233588723717,This is Kaiya. She's an aspiring shoe model. 12/10 follow your dreams pupper https://t.co/nX8FiGRHvk,https://twitter.com/dog_rates/status/674038233588723717/photo/1,12,Kaiya,Twitter for iPhone,http://twitter.com/download/iphone,01:30:12,2015-12-08,pupper,1012,383
674036086168010753,Meet Daisy. She has no eyes &amp; her face has been blurry since birth. Quite the trooper tho. Still havin a blast. 9/10 https://t.co/jcNdw43BIP,https://twitter.com/dog_rates/status/674036086168010753/photo/1,9,Daisy,Twitter for iPhone,http://twitter.com/download/iphone,01:21:40,2015-12-08,Not recorded,787,185
674024893172875264,When you realize it doesn't matter how hard you study. You're still going to fail. 10/10 https://t.co/qzYXbyv0SJ,https://twitter.com/dog_rates/status/674024893172875264/photo/1,10,None,Twitter for iPhone,http://twitter.com/download/iphone,00:37:11,2015-12-08,Not recorded,1638,1117
674019345211760640,This is Acro. You briefly see her out of the corner of your eye. You look and she's not there. 10/10 mysterious pup https://t.co/fqiEsTduEs,https://twitter.com/dog_rates/status/674019345211760640/photo/1,10,Acro,Twitter for iPhone,http://twitter.com/download/iphone,00:15:09,2015-12-08,Not recorded,1047,273
674014384960745472,Say hello to Aiden. His eyes are magical. Loves his little Guy Fieri friend. Sneaky tongue slip. 11/10 would caress https://t.co/Ac37LOe3xD,https://twitter.com/dog_rates/status/674014384960745472/photo/1,11,Aiden,Twitter for iPhone,http://twitter.com/download/iphone,23:55:26,2015-12-07,Not recorded,1439,581
674008982932058114,This pup is sad bc he didn't get to be the toy car. Also he has shitty money management skills. 10/10 still cute tho https://t.co/PiSXXZjDSJ,https://twitter.com/dog_rates/status/674008982932058114/photo/1,10,None,Twitter for iPhone,http://twitter.com/download/iphone,23:33:58,2015-12-07,Not recorded,1110,319
673956914389192708,This is one esteemed pupper. Just graduated college. 10/10 what a champ https://t.co/nyReCVRiyd,https://twitter.com/dog_rates/status/673956914389192708/photo/1,10,one,Twitter for iPhone,http://twitter.com/download/iphone,20:07:04,2015-12-07,pupper,1808,874
673919437611909120,This is Obie. He is on guard watching for evildoers from the comfort of his pumpkin. Very brave pupper. 11/10 https://t.co/cdwPTsGEAb,https://twitter.com/dog_rates/status/673919437611909120/photo/1,11,Obie,Twitter for iPhone,http://twitter.com/download/iphone,17:38:09,2015-12-07,pupper,1083,337
673906403526995968,Guys I'm getting real tired of this. We only rate dogs. Please don't send in other things like this Bulbasaur. 3/10 https://t.co/t5rQHl6W8M,https://twitter.com/dog_rates/status/673906403526995968/photo/1,3,None,Twitter for iPhone,http://twitter.com/download/iphone,16:46:21,2015-12-07,Not recorded,2935,1498
673887867907739649,When you're having a great time sleeping and your mom comes in and turns on the lights. 10/10 https://t.co/6qYd6BNSPd,"https://twitter.com/dog_rates/status/673887867907739649/photo/1,https://twitter.com/dog_rates/status/673887867907739649/photo/1",10,None,Twitter for iPhone,http://twitter.com/download/iphone,15:32:42,2015-12-07,Not recorded,866,231
673715861853720576,This is a heavily opinionated dog. Loves walls. Nobody knows how the hair works. Always ready for a kiss. 4/10 https://t.co/dFiaKZ9cDl,https://twitter.com/dog_rates/status/673715861853720576/photo/1,4,a,Twitter for iPhone,http://twitter.com/download/iphone,04:09:13,2015-12-07,Not recorded,3243,1870
673711475735838725,🎶 HELLO FROM THE OTHER SIIIIIIIIDE 🎶 10/10 https://t.co/MTOOksRzvH,https://twitter.com/dog_rates/status/673711475735838725/photo/1,10,None,Twitter for iPhone,http://twitter.com/download/iphone,03:51:47,2015-12-07,Not recorded,962,273
673709992831262724,I know a lot of you are studying for finals. Good luck! Here's this. It should help somehow. 12/10 https://t.co/s2ktuPQd79,https://twitter.com/dog_rates/status/673709992831262724/photo/1,12,None,Twitter for iPhone,http://twitter.com/download/iphone,03:45:53,2015-12-07,Not recorded,775,242
673708611235921920,This is Riley. She's just an adorable football fan. 12/10 I'd watch the sports with her https://t.co/kLV8zUCfc8,https://twitter.com/dog_rates/status/673708611235921920/photo/1,12,Riley,Twitter for iPhone,http://twitter.com/download/iphone,03:40:24,2015-12-07,Not recorded,986,261
673707060090052608,This is Raymond. He's absolutely terrified of floating tennis ball. 10/10 it'll be ok pupper https://t.co/QyH1CaY3SM,"https://twitter.com/dog_rates/status/673707060090052608/photo/1,https://twitter.com/dog_rates/status/673707060090052608/photo/1",10,Raymond,Twitter for iPhone,http://twitter.com/download/iphone,03:34:14,2015-12-07,pupper,1016,356
673705679337693185,This is Dot. He found out you only pretended to throw the ball that one time. You don't fuck with Dot. 8/10 https://t.co/Ymg4fwKlZd,https://twitter.com/dog_rates/status/673705679337693185/photo/1,8,Dot,Twitter for iPhone,http://twitter.com/download/iphone,03:28:45,2015-12-07,Not recorded,1160,370
673700254269775872,Large blue dog here. Cool shades. Flipping us off w both hands. Obviously a preteen. 3/10 for rude blue preteen pup https://t.co/mcPd5AFfhA,https://twitter.com/dog_rates/status/673700254269775872/photo/1,3,None,Twitter for iPhone,http://twitter.com/download/iphone,03:07:12,2015-12-07,Not recorded,1315,520
673697980713705472,This is Pickles. She's a tiny pointy pupper. Average walker. Very skeptical of wet leaf. 8/10 https://t.co/lepRCaGcgw,"https://twitter.com/dog_rates/status/673697980713705472/photo/1,https://twitter.com/dog_rates/status/673697980713705472/photo/1",8,Pickles,Twitter for iPhone,http://twitter.com/download/iphone,02:58:09,2015-12-07,pupper,3634,1758
673689733134946305,When you're having a blast and remember tomorrow's Monday. 11/10 https://t.co/YPsJasNVGe,"https://twitter.com/dog_rates/status/673689733134946305/photo/1,https://twitter.com/dog_rates/status/673689733134946305/photo/1",11,None,Twitter for iPhone,http://twitter.com/download/iphone,02:25:23,2015-12-07,Not recorded,1593,592
673688752737402881,Meet Larry. He doesn't know how to shoe. 9/10 damn it Larry https://t.co/jMki5GOV3y,https://twitter.com/dog_rates/status/673688752737402881/photo/1,9,Larry,Twitter for iPhone,http://twitter.com/download/iphone,02:21:29,2015-12-07,Not recorded,1163,449
